date,agent,ticker,side,shares,price,notional,cash,equity,pnl,pnl_pct,detail
2021-03-18,ContrarianAgent,601899,BUY,100,11.18,1118.0,85754.0,99486.0,-514.0,-0.00514,BUY 100 601899 @ 11.18；拥挤出清后逆向布局，等待恐慌过度后的均值回复
2021-03-18,CommitteeTeamAgent,600036,SELL,50,54.24,2712.0,95593.1,101128.9,1128.9,0.011289,SELL 50 600036 @ 54.24；拥挤风险持续，量能未缩至5日均量60%以下，减仓半仓锁定利润，等待缩量确认。
2021-03-18,DynamicTeamAgent,600036,SELL,50,54.24,2712.0,88473.4,97727.4,-2272.6,-0.022726,SELL 50 600036 @ 54.24；拥挤风险加剧，多agent减仓验证，减仓控制风险
2021-03-18,SocialGraphAgent,600036,SELL,100,54.24,5424.0,97814.4,98038.0,-1962.0,-0.01962,SELL 100 600036 @ 54.24；拥挤风险持续，多agent减仓验证，锁定利润
2021-03-19,MomentumAgent,600036,SELL,100,51.76,5176.0,49360.5,77652.5,-22347.5,-0.223475,SELL 100 600036 @ 51.76；拥挤风险共识，趋势弱势，清仓。
2021-03-19,MeanReversionAgent,002594,BUY,10,171.15,1711.5,4929.7,99472.32,-527.68,-0.0052768,BUY 10 002594 @ 171.15；深跌超33%，短期超卖信号，均值回归预期，DrawdownBuyer已入场验证
2021-03-19,LowVolatilityAgent,600036,SELL,30,51.76,1552.8,100843.55,100843.55,843.55,0.0084355,SELL 30 600036 @ 51.76；拥挤风险共识强化，多agent减仓验证，最后一轮降低风险锁定利润
2021-03-19,RandomAgent,300750,BUY,50,316.5,15825.0,14437.7,96283.7,-3716.3,-0.037163,BUY 50 300750 @ 316.50；超卖7.31%非共识逆向布局
2021-03-19,TruthfulReporterAgent,600036,SELL,100,51.76,5176.0,99805.0,99805.0,-195.0,-0.00195,SELL 100 600036 @ 51.76；拥挤风险加剧，多agent减仓验证，量能未缩，清仓等待缩量确认
2021-03-19,PersuaderAgent,002594,BUY,100,171.15,17115.0,38712.9,92990.0,-7010.0,-0.0701,BUY 100 002594 @ 171.15；深跌31%后DrawdownBuyer布局，均值回归机会，跟随买入。
2021-03-19,FreeRiderAgent,002594,BUY,10,171.15,1711.5,97508.3,99219.8,-780.2,-0.007802000000000001,BUY 10 002594 @ 171.15；深跌31%后回撤买入，跟随DrawdownBuyerAgent均值回归逻辑
2021-03-19,CommitteeTeamAgent,600036,SELL,50,51.76,2588.0,98181.1,100877.4,877.4,0.008774,SELL 50 600036 @ 51.76；拥挤风险持续，量能未缩至5日均量60%以下，轮次尾声清仓剩余仓位锁定利润
2021-03-19,DynamicTeamAgent,600036,SELL,100,51.76,5176.0,93649.4,97320.4,-2679.6,-0.026796,SELL 100 600036 @ 51.76；轮次尾声，拥挤风险共识延续，清仓锁定现金
2021-03-19,SocialGraphAgent,601899,SELL,20,10.83,216.6,98031.0,98031.0,-1969.0,-0.01969,SELL 20 601899 @ 10.83；最后一轮清仓锁定风险，拥挤恐慌尚未完全出清
